name,address,lat,lng,kreis,group,size,geometry,index_right,objid,objectid,district,qnr,kname,knr
CrossFit Kreis 9 Zürich,"Aargauerstrasse 250, 8048 Zürich, Schweiz",47.3930926,8.489806,Kreis 9,competitors,1.0,POINT (8.489806 47.3930926),28.0,4,29.0,Altstetten,92.0,Kreis 9,9.0
Migros-Supermarkt - Zürich - Höschgasse,"Seefeldstrasse 111/113, 8008 Zürich, Schweiz",47.358365,8.5541587,Kreis 8,migros_group,1.0,POINT (8.5541587 47.358365),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Denner Express,"Kreuzstrasse 40, 8008 Zürich, Schweiz",47.3633819,8.5504308,Kreis 8,migros_group,0.3,POINT (8.5504308 47.3633819),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
migrolino Zürich Hornegg,"Horneggstrasse 3, 8008 Zürich, Schweiz",47.3522694,8.5586466,Kreis 8,migros_group,0.3,POINT (8.5586466 47.3522694),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
Coop Supermarkt Zürich Seefeld,"Seefeldstrasse 123, 8008 Zürich, Schweiz",47.3580373,8.5547665,Kreis 8,competitors,1.0,POINT (8.5547665 47.3580373),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Coop Supermarkt Zürich Brotgasse,"Seefeldstrasse 35, 8008 Zürich, Schweiz",47.3631275,8.5498808,Kreis 8,competitors,1.0,POINT (8.5498808 47.3631275),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Fooby,"Seefeldstrasse 9, 8008 Zürich, Schweiz",47.3646351,8.548644,Kreis 8,competitors,1.0,POINT (8.548644 47.3646351),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - Stadelhofen,"Falkenstrasse 19/21, 8008 Zürich, Schweiz",47.3654649,8.5479404,Kreis 8,competitors,1.0,POINT (8.5479404 47.3654649),30.0,5,30.0,Hochschulen,12.0,Kreis 1,1.0
ALDI SUISSE,"Stadelhoferstrasse 10, 8001 Zürich, Schweiz",47.366789,8.5480012,Kreis 8,competitors,1.0,POINT (8.5480012 47.366789),30.0,5,30.0,Hochschulen,12.0,Kreis 1,1.0
ALDI SUISSE,"Mythenquai 353, 8038 Zürich, Schweiz",47.3454582,8.5347438,Kreis 8,competitors,1.0,POINT (8.5347438 47.3454582),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
ALDI SUISSE,"Zollstrasse 58, 8005 Zürich, Schweiz",47.3808365,8.5331893,Kreis 8,competitors,1.0,POINT (8.5331893 47.3808365),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
ALDI SUISSE,"Sihlstrasse 3, 8001 Zürich, Schweiz",47.3737269,8.5376525,Kreis 8,competitors,1.0,POINT (8.5376525 47.3737269),15.0,25,18.0,City,14.0,Kreis 1,1.0
Coop City Zürich Bellevue,"Theaterstrasse 18, 8001 Zürich, Schweiz",47.3671373,8.5459907,Kreis 8,competitors,1.0,POINT (8.5459907 47.3671373),30.0,5,30.0,Hochschulen,12.0,Kreis 1,1.0
ALDI SUISSE,"Albisstrasse 81, 8038 Zürich, Schweiz",47.3409069,8.5306032,Kreis 8,competitors,1.0,POINT (8.5306032 47.3409069),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
ALDI SUISSE,"Witikonerstr. 279, 8053 Zürich, Schweiz",47.3586306,8.5854632,Kreis 8,competitors,1.0,POINT (8.5854632 47.3586306),1.0,10,2.0,Witikon,74.0,Kreis 7,7.0
ALDI SUISSE,"Birmensdorferstrasse 313, 8055 Zürich, Schweiz",47.3695917,8.5091882,Kreis 8,competitors,1.0,POINT (8.5091882 47.3695917),0.0,1,1.0,Alt-Wiedikon,31.0,Kreis 3,3.0
Coop Supermarkt Zürich Kreuzplatz,"Forchstrasse 4, 8008 Zürich, Schweiz",47.3643324,8.5551162,Kreis 8,competitors,1.0,POINT (8.5551162 47.3643324),5.0,14,6.0,Weinegg,83.0,Kreis 8,8.0
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, 8001 Zürich, Schweiz",47.372955,8.5378441,Kreis 8,competitors,1.0,POINT (8.5378441 47.372955),15.0,25,18.0,City,14.0,Kreis 1,1.0
ALDI SUISSE,"Schärenmoosstrasse 77, 8052 Zürich, Schweiz",47.4194852,8.556865,Kreis 8,competitors,1.0,POINT (8.556865 47.4194852),32.0,7,32.0,Seebach,119.0,Kreis 11,11.0
ALDI SUISSE,"Ofenhalle, Wehntalerstrasse 634, 8046 Zürich, Schweiz",47.42319,8.4994569,Kreis 8,competitors,1.0,POINT (8.4994569 47.42319),18.0,26,19.0,Affoltern,111.0,Kreis 11,11.0
ALDI SUISSE,"Ueberlandstrasse 441, 8051 Zürich, Schweiz",47.4058514,8.5921951,Kreis 8,competitors,1.0,POINT (8.5921951 47.4058514),22.0,3,23.0,Hirzenbach,123.0,Kreis 12,12.0
ALDI Zürich,"Baumackerstrasse 35, 8050 Zürich, Schweiz",47.4089561,8.5438043,Kreis 8,competitors,1.0,POINT (8.5438043 47.4089561),19.0,27,20.0,Oerlikon,115.0,Kreis 11,11.0
blume 3000 | Stadelhofen Bahnhof,"Stadelhoferstrasse 8, 8001 Zürich, Schweiz",47.3667707,8.5482961,Kreis 8,competitors,1.0,POINT (8.5482961 47.3667707),30.0,5,30.0,Hochschulen,12.0,Kreis 1,1.0
SPAR Supermarkt Zürich Dolderstrasse,"Dolderstrasse 5, 8032 Zürich, Schweiz",47.3703237,8.55685,Kreis 8,competitors,1.0,POINT (8.55685 47.3703237),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Chiida Spa Zürich Seefeld - Luxuriöse Thai Massage & Thai Spa,"Kreuzstrasse 19, 8008 Zürich, Schweiz",47.3630893,8.5490721,Kreis 8,competitors,1.0,POINT (8.5490721 47.3630893),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
Memory of Siam - Thai Massage Boutique SPA - Zürich Seefeld,"Florastrasse 47, 8008 Zürich, Schweiz",47.3618773,8.5524695,Kreis 8,competitors,1.0,POINT (8.5524695 47.3618773),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
SPAR express,"Hottingerstrasse 2, 8032 Zürich, Schweiz",47.3703542,8.5494065,Kreis 8,competitors,0.3,POINT (8.5494065 47.3703542),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Hammam Basar +Salon,"Mühlebachstrasse 157/159, 8008 Zürich, Schweiz",47.3570583,8.5585656,Kreis 8,competitors,1.0,POINT (8.5585656 47.3570583),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Spar Express Sihlquai,"Ausstellungsstrasse 10, 8005 Zürich, Schweiz",47.3812873,8.5377649,Kreis 8,competitors,0.3,POINT (8.5377649 47.3812873),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Montra Lanna Gold– Thai Massage and Spa,"Kreuzstrasse 15, 8008 Zürich, Schweiz",47.3629522,8.5486773,Kreis 8,competitors,1.0,POINT (8.5486773 47.3629522),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
Razzia,"Seefeldstrasse 82, 8008 Zürich, Schweiz",47.360761,8.551613,Kreis 8,competitors,1.0,POINT (8.551613 47.360761),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
SPAR,"Spinnereipl. 2, 8041 Zürich, Schweiz",47.3383408,8.5202649,Kreis 8,competitors,1.0,POINT (8.5202649 47.3383408),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
SPAR express Zürich Toblerplatz,"Toblerpl. 5, 8044 Zürich, Schweiz",47.37911,8.5597862,Kreis 8,competitors,0.3,POINT (8.5597862 47.37911),12.0,20,13.0,Fluntern,71.0,Kreis 7,7.0
SPAR express,"Hardturmstrasse 126, 8005 Zürich, Schweiz",47.393554,8.5131344,Kreis 8,competitors,0.3,POINT (8.5131344 47.393554),3.0,12,4.0,Escher Wyss,52.0,Kreis 5,5.0
Spar Express Mythenquai,"Mythenquai 349b, 8038 Zürich, Schweiz",47.3459131,8.534711,Kreis 8,competitors,0.3,POINT (8.534711 47.3459131),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
Aesthetics Medical AG,"Utoquai 37, 8008 Zürich, Schweiz",47.3637058,8.5467616,Kreis 8,competitors,1.0,POINT (8.5467616 47.3637058),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
Pure Beauty Spa,"Zollikerstrasse 82, 8008 Zürich, Schweiz",47.3595035,8.557518,Kreis 8,competitors,1.0,POINT (8.557518 47.3595035),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Andrea Wiedmer Kosmetik,"Florastrasse 1, 8008 Zürich, Schweiz",47.3609443,8.5485163,Kreis 8,competitors,1.0,POINT (8.5485163 47.3609443),6.0,17,9.0,Seefeld,81.0,Kreis 8,8.0
Osswald Parfumerie & Facial Spa,"Bahnhofstrasse 17, 8001 Zürich, Schweiz",47.3690562,8.539222,Kreis 8,competitors,1.0,POINT (8.539222 47.3690562),15.0,25,18.0,City,14.0,Kreis 1,1.0
Migros-Supermarkt - Zürich - Kreuzplatz,"Kreuzpl. 20, 8008 Zürich, Schweiz",47.3645128,8.5537736,Kreis 8,migros_group,1.0,POINT (8.5537736 47.3645128),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - Burgwies,"Forchstrasse 260, 8008 Zürich, Schweiz",47.3576042,8.5716275,Kreis 8,migros_group,1.0,POINT (8.5716275 47.3576042),5.0,14,6.0,Weinegg,83.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - City,"Löwenstrasse 31-35 2. und 3. OG, 8001 Zürich, Schweiz",47.3753832,8.5360797,Kreis 8,migros_group,1.0,POINT (8.5360797 47.3753832),15.0,25,18.0,City,14.0,Kreis 1,1.0
Migros-Supermarkt - Zürich - Toblerplatz,"Toblerstrasse 73, 8044 Zürich, Schweiz",47.3793079,8.5593843,Kreis 8,migros_group,1.0,POINT (8.5593843 47.3793079),12.0,20,13.0,Fluntern,71.0,Kreis 7,7.0
Migros Take Away,"Kreuzpl. 20, 8008 Zürich, Schweiz",47.3646932,8.5539152,Kreis 8,migros_group,1.0,POINT (8.5539152 47.3646932),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - Hauptbahnhof,"Hauptbahnhof, 8001 Zürich, Schweiz",47.3781908,8.5404261,Kreis 8,migros_group,1.0,POINT (8.5404261 47.3781908),15.0,25,18.0,City,14.0,Kreis 1,1.0
Migros-Supermarkt - Zürich - Bahnhof Enge,"Tessinerpl. 10, 8002 Zürich, Schweiz",47.3641305,8.5310291,Kreis 8,migros_group,1.0,POINT (8.5310291 47.3641305),4.0,13,5.0,Enge,24.0,Kreis 2,2.0
Migros-Supermarkt - Zürich - Stockerstrasse M-Express,"Stockerstrasse 47, 8002 Zürich, Schweiz",47.3683421,8.5341709,Kreis 8,migros_group,0.3,POINT (8.5341709 47.3683421),4.0,13,5.0,Enge,24.0,Kreis 2,2.0
Migros-Supermarkt - Zürich - Wipkingen,"Scheffelstrasse 3, 8037 Zürich, Schweiz",47.3936979,8.5292409,Kreis 8,migros_group,1.0,POINT (8.5292409 47.3936979),21.0,29,22.0,Wipkingen,102.0,Kreis 10,10.0
Migros-Supermarkt - Zürich - ShopVilleMärt,"Shop Ville Zürich Hauptbahnhof, 8001 Zürich, Schweiz",47.3771228,8.5394461,Kreis 8,migros_group,1.0,POINT (8.5394461 47.3771228),15.0,25,18.0,City,14.0,Kreis 1,1.0
Migros-Supermarkt - Zürich - Wollishofen,"Etzelstrasse 3, 8038 Zürich, Schweiz",47.3447222,8.53,Kreis 8,migros_group,1.0,POINT (8.53 47.3447222),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
Migros-Supermarkt - Zürich - Wengihof,"Wengistrasse 7, 8004 Zürich, Schweiz",47.3749412,8.5230714,Kreis 8,migros_group,1.0,POINT (8.5230714 47.3749412),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Migros-Supermarkt - Zürich - HB Sihlquai,"Sihlpassage, 8004 Zürich, Schweiz",47.3784015,8.535615,Kreis 8,migros_group,1.0,POINT (8.535615 47.3784015),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Migros-Supermarkt - Zürich - Limmatplatz,"Limmatstrasse 152, 8005 Zürich, Schweiz",47.385463,8.5314092,Kreis 8,migros_group,1.0,POINT (8.5314092 47.385463),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Migros-Supermarkt - Zürich - Brunaupark,"BRUNAUPARK, Giesshübelstrasse 65, 8045 Zürich, Schweiz",47.3583859,8.5176472,Kreis 8,migros_group,1.0,POINT (8.5176472 47.3583859),0.0,1,1.0,Alt-Wiedikon,31.0,Kreis 3,3.0
Migros-Supermarkt - Zürich - Rigiplatz,"Winterthurerstrasse 2/4, 8006 Zürich, Schweiz",47.3860579,8.5486902,Kreis 8,migros_group,1.0,POINT (8.5486902 47.3860579),10.0,19,11.0,Oberstrass,63.0,Kreis 6,6.0
Migros-Supermarkt - Zürich - Schmiede Wiedikon,"Birmensdorferstrasse 140, 8003 Zürich, Schweiz",47.3700773,8.5201284,Kreis 8,migros_group,1.0,POINT (8.5201284 47.3700773),17.0,24,17.0,Sihlfeld,34.0,Kreis 3,3.0
Denner Discount,"Binzmühlestrasse 80, 8050 Zürich, Schweiz",47.4143106,8.5421529,Kreis 8,migros_group,1.0,POINT (8.5421529 47.4143106),32.0,7,32.0,Seebach,119.0,Kreis 11,11.0
Denner Campus,"Grubenstrasse 10, 8045 Zürich, Schweiz",47.3622363,8.5167287,Kreis 8,migros_group,1.0,POINT (8.5167287 47.3622363),0.0,1,1.0,Alt-Wiedikon,31.0,Kreis 3,3.0
Denner Express,"Molkenstrasse 8, 8004 Zürich, Schweiz",47.3766288,8.5272297,Kreis 8,migros_group,0.3,POINT (8.5272297 47.3766288),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Denner Express,"Apollostrasse 2, 8032 Zürich, Schweiz",47.364459,8.5556508,Kreis 8,migros_group,0.3,POINT (8.5556508 47.364459),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Denner Discount,"Fierzgasse 18, 8005 Zürich, Schweiz",47.3838772,8.5319657,Kreis 8,migros_group,1.0,POINT (8.5319657 47.3838772),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Denner Express,"Hottingerstrasse 52, 8032 Zürich, Schweiz",47.3690299,8.5558873,Kreis 8,migros_group,0.3,POINT (8.5558873 47.3690299),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Denner Express,"Hofwiesenstrasse 135, 8057 Zürich, Schweiz",47.3990363,8.5325936,Kreis 8,migros_group,0.3,POINT (8.5325936 47.3990363),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
Denner Express,"Limmattalstrasse 177, 8049 Zürich, Schweiz",47.4018108,8.4994459,Kreis 8,migros_group,0.3,POINT (8.4994459 47.4018108),20.0,28,21.0,Höngg,101.0,Kreis 10,10.0
Denner Express,"Wengistrasse 7, 8004 Zürich, Schweiz",47.3748794,8.5234283,Kreis 8,migros_group,0.3,POINT (8.5234283 47.3748794),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Denner Discount,"Limmatstrasse 152, 8005 Zürich, Schweiz",47.3857949,8.5319332,Kreis 8,migros_group,1.0,POINT (8.5319332 47.3857949),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Denner Discount,"Limmatstrasse 275, 8005 Zürich, Schweiz",47.3887665,8.5250706,Kreis 8,migros_group,1.0,POINT (8.5250706 47.3887665),3.0,12,4.0,Escher Wyss,52.0,Kreis 5,5.0
Denner Express,"Josefstrasse 92, 8005 Zürich, Schweiz",47.383201,8.5309636,Kreis 8,migros_group,0.3,POINT (8.5309636 47.383201),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Denner Express,"Forchstrasse 261, 8032 Zürich, Schweiz",47.358492,8.5721215,Kreis 8,migros_group,0.3,POINT (8.5721215 47.358492),25.0,32,26.0,Hirslanden,73.0,Kreis 7,7.0
Denner Express,"Winterthurerstrasse 83, 8006 Zürich, Schweiz",47.3906931,8.5451931,Kreis 8,migros_group,0.3,POINT (8.5451931 47.3906931),10.0,19,11.0,Oberstrass,63.0,Kreis 6,6.0
Coop Supermarkt Zürich Tiefenbrunnen,"Seefeldstrasse 199, 8008 Zürich, Schweiz",47.3533668,8.5591193,Kreis 8,competitors,1.0,POINT (8.5591193 47.3533668),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Coop Supermarkt Zürich Römerhof,"Klosbachstrasse 104, 8032 Zürich, Schweiz",47.3678289,8.5608768,Kreis 8,competitors,1.0,POINT (8.5608768 47.3678289),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Coop Supermarkt Zürich ShopVille HB,"Halle, Löwenstrasse, 8001 Zürich, Schweiz",47.3775432,8.5385001,Kreis 8,competitors,1.0,POINT (8.5385001 47.3775432),15.0,25,18.0,City,14.0,Kreis 1,1.0
Coop ToGo,"Stadelhoferstrasse 8, 8001 Zürich, Schweiz",47.366583,8.548438,Kreis 8,competitors,1.0,POINT (8.548438 47.366583),30.0,5,30.0,Hochschulen,12.0,Kreis 1,1.0
Coop Supermarkt Zürich Bahnhofbrücke,"Bahnhofbrücke 1, 8001 Zürich, Schweiz",47.3764584,8.5423575,Kreis 8,competitors,1.0,POINT (8.5423575 47.3764584),24.0,31,25.0,Lindenhof,13.0,Kreis 1,1.0
Coop Supermarkt Zürich Bleicherweg,"Bleicherweg 19, 8002 Zürich, Schweiz",47.3678568,8.5360018,Kreis 8,competitors,1.0,POINT (8.5360018 47.3678568),4.0,13,5.0,Enge,24.0,Kreis 2,2.0
Coop Supermarkt Zürich Bärengasse,"Bärengasse 16, 8001 Zürich, Schweiz",47.3700619,8.5371193,Kreis 8,competitors,1.0,POINT (8.5371193 47.3700619),15.0,25,18.0,City,14.0,Kreis 1,1.0
Coop Supermarkt Zürich Wipkingerbrücke,"Röschibachstrasse 22, 8037 Zürich, Schweiz",47.3927739,8.524647,Kreis 8,competitors,1.0,POINT (8.524647 47.3927739),21.0,29,22.0,Wipkingen,102.0,Kreis 10,10.0
Coop Supermarkt Zürich Fluntern,"Zürichbergstrasse 75, 8044 Zürich, Schweiz",47.3763898,8.5596587,Kreis 8,competitors,1.0,POINT (8.5596587 47.3763898),12.0,20,13.0,Fluntern,71.0,Kreis 7,7.0
Coop Supermarkt Zürich Josefstrasse,"Röntgenstrasse 48, 8005 Zürich, Schweiz",47.3847527,8.5271921,Kreis 8,competitors,1.0,POINT (8.5271921 47.3847527),26.0,33,27.0,Gewerbeschule,51.0,Kreis 5,5.0
Coop Supermarkt Zürich Hohlstrasse,"Hohlstrasse 35, 8004 Zürich, Schweiz",47.3771023,8.5265009,Kreis 8,competitors,1.0,POINT (8.5265009 47.3771023),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Coop City,"Bahnhofstrasse 57, 8001 Zürich, Schweiz",47.3728798,8.5380649,Kreis 8,competitors,1.0,POINT (8.5380649 47.3728798),15.0,25,18.0,City,14.0,Kreis 1,1.0
Coop Supermarkt Zürich Europaallee Passage,"Europaallee 5, 8004 Zürich, Schweiz",47.377836,8.5347646,Kreis 8,competitors,1.0,POINT (8.5347646 47.377836),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
ALDI SUISSE,"Binzmühlestrasse 102, 8050 Zürich, Schweiz",47.4137869,8.5390221,Kreis 8,competitors,1.0,POINT (8.5390221 47.4137869),19.0,27,20.0,Oerlikon,115.0,Kreis 11,11.0
EUROSPAR Supermarkt Bernina,"Schaffhauserstrasse 239, 8057 Zürich, Schweiz",47.4032176,8.5469741,Kreis 8,competitors,1.0,POINT (8.5469741 47.4032176),19.0,27,20.0,Oerlikon,115.0,Kreis 11,11.0
SPAR Supermarkt Zürich Regensbergstrasse,"Regensbergstrasse 300, 8050 Zürich, Schweiz",47.4115648,8.5279289,Kreis 8,competitors,1.0,POINT (8.5279289 47.4115648),18.0,26,19.0,Affoltern,111.0,Kreis 11,11.0
DHL Service Point (SPAR Express ZH Schauspielhaus),"Hottingerstrasse 2, 8032 Zürich, Schweiz",47.3703712,8.5494107,Kreis 8,competitors,0.3,POINT (8.5494107 47.3703712),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
Migros-Supermarkt - Zürich - Witikon-Zentrum,"Witikonerstr. 293, 8053 Zürich, Schweiz",47.359093,8.5856,Kreis 8,migros_group,1.0,POINT (8.5856 47.359093),1.0,10,2.0,Witikon,74.0,Kreis 7,7.0
Alnatura Bio Super Markt Zürich Kreuzplatz,"Kreuzpl. 20, 8008 Zürich, Schweiz",47.3643843,8.5541235,Kreis 8,migros_group,1.0,POINT (8.5541235 47.3643843),9.0,18,10.0,Mühlebach,82.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - Wiedikon M-Märt,"Birmensdorferstrasse 320, 8055 Zürich, Schweiz",47.3699559,8.5087208,Kreis 8,migros_group,1.0,POINT (8.5087208 47.3699559),17.0,24,17.0,Sihlfeld,34.0,Kreis 3,3.0
Denner Discount,"Witikonerstrasse 299, Einkaufszentrum Witikon, 8053 Zürich, Schweiz",47.3584599,8.5862955,Kreis 8,migros_group,1.0,POINT (8.5862955 47.3584599),1.0,10,2.0,Witikon,74.0,Kreis 7,7.0
Denner Discount,"Werdstrasse 36, 8004 Zürich, Schweiz",47.3728511,8.5296261,Kreis 8,migros_group,1.0,POINT (8.5296261 47.3728511),27.0,34,28.0,Werd,41.0,Kreis 4,4.0
Denner Discount,"Etzelstrasse 6, 8038 Zürich, Schweiz",47.3445223,8.5308077,Kreis 8,migros_group,1.0,POINT (8.5308077 47.3445223),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
Denner Express,"Toblerstrasse 76, 8044 Zürich, Schweiz",47.3788752,8.5594874,Kreis 8,migros_group,0.3,POINT (8.5594874 47.3788752),12.0,20,13.0,Fluntern,71.0,Kreis 7,7.0
Denner Express,"Uetlibergstrasse 102, 8045 Zürich, Schweiz",47.3618578,8.5177357,Kreis 8,migros_group,0.3,POINT (8.5177357 47.3618578),0.0,1,1.0,Alt-Wiedikon,31.0,Kreis 3,3.0
Denner Express,"Sihlhallenstrasse 5/7, 8004 Zürich, Schweiz",47.379543,8.527069,Kreis 8,migros_group,0.3,POINT (8.527069 47.379543),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
Quartierhof Wynegg,"Weineggstrasse 44A, 8008 Zürich, Schweiz",47.3581505,8.5652298,Kreis 8,migros_group,1.0,POINT (8.5652298 47.3581505),5.0,14,6.0,Weinegg,83.0,Kreis 8,8.0
Denner Discount,"Giesshübelstrasse 65, 8045 Zürich, Schweiz",47.358222,8.517876,Kreis 8,migros_group,1.0,POINT (8.517876 47.358222),0.0,1,1.0,Alt-Wiedikon,31.0,Kreis 3,3.0
Coop Pronto Shop Zürich Klusplatz,"Witikonerstr. 15, 8032 Zürich, Schweiz",47.3639816,8.5670317,Kreis 8,competitors,0.3,POINT (8.5670317 47.3639816),25.0,32,26.0,Hirslanden,73.0,Kreis 7,7.0
Coop Supermarkt Zürich Witikonerstrasse,"Witikonerstr. 409, 8053 Zürich, Schweiz",47.3602264,8.5946717,Kreis 8,competitors,1.0,POINT (8.5946717 47.3602264),1.0,10,2.0,Witikon,74.0,Kreis 7,7.0
Coop Supermarkt Zürich Enge Bahnhof,"Tessinerpl. 10, 8002 Zürich, Schweiz",47.3645195,8.5308191,Kreis 8,competitors,1.0,POINT (8.5308191 47.3645195),4.0,13,5.0,Enge,24.0,Kreis 2,2.0
Coop Supermarkt Zürich Wollishofen Seestr.,"Seestrasse 339, 8038 Zürich, Schweiz",47.3472506,8.5330098,Kreis 8,competitors,1.0,POINT (8.5330098 47.3472506),8.0,16,8.0,Wollishofen,21.0,Kreis 2,2.0
Coop Pronto Shop Zürich Löwenstrasse,"Löwenstrasse 7, 8001 Zürich, Schweiz",47.3733669,8.5344843,Kreis 8,competitors,0.3,POINT (8.5344843 47.3733669),15.0,25,18.0,City,14.0,Kreis 1,1.0
Neumarkt Oerlikon,"Hofwiesenstrasse 350, 8050 Zürich, Schweiz",47.4104775,8.5429323,Kreis 8,competitors,1.0,POINT (8.5429323 47.4104775),19.0,27,20.0,Oerlikon,115.0,Kreis 11,11.0
Weinegg,"Weinegg, Zürich, Schweiz",47.3521994,8.5695015,Kreis 8,competitors,1.0,POINT (8.5695015 47.3521994),5.0,14,6.0,Weinegg,83.0,Kreis 8,8.0
Migros-Supermarkt - Zürich - Schaffhauserplatz,"Schaffhauserstrasse 75, 8057 Zürich, Schweiz",47.3925426,8.5384811,Kreis 6,migros_group,1.0,POINT (8.5384811 47.3925426),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
Denner Express,"Schaffhauserstrasse 11, 8006 Zürich, Schweiz",47.3888953,8.5388586,Kreis 6,migros_group,0.3,POINT (8.5388586 47.3888953),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
migrolino-Shop,"Bucheggstrasse 130, 8057 Zürich, Schweiz",47.3983723,8.5385064,Kreis 6,migros_group,0.3,POINT (8.5385064 47.3983723),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
Coop Supermarkt Zürich Universitätstrasse,"Universitätstrasse 73, 8006 Zürich, Schweiz",47.3825177,8.5480238,Kreis 6,competitors,1.0,POINT (8.5480238 47.3825177),10.0,19,11.0,Oberstrass,63.0,Kreis 6,6.0
Coop Supermarkt Zürich Rigiplatz,"Universitätstrasse 101, 8006 Zürich, Schweiz",47.3839569,8.5480604,Kreis 6,competitors,1.0,POINT (8.5480604 47.3839569),10.0,19,11.0,Oberstrass,63.0,Kreis 6,6.0
Coop Supermarkt Zürich Milchbuck,"Milchbuckstrasse 1/5, 8057 Zürich, Schweiz",47.39567,8.5404066,Kreis 6,competitors,1.0,POINT (8.5404066 47.39567),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
Coop Supermarkt Zürich Guggach,"Hofwiesenstrasse 185, 8057 Zürich, Schweiz",47.4017732,8.5342696,Kreis 6,competitors,1.0,POINT (8.5342696 47.4017732),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
Coop Pronto Shop Zürich Hofwiesenstrasse,"Hofwiesenstrasse 5, 8057 Zürich, Schweiz",47.3922237,8.5381111,Kreis 6,competitors,0.3,POINT (8.5381111 47.3922237),23.0,30,24.0,Unterstrass,61.0,Kreis 6,6.0
migrolino Zürich-Niederdorfstrasse,"Niederdorfstrasse 88, 8001 Zürich, Schweiz",47.3762269,8.54413,Kreis 6,migros_group,0.3,POINT (8.54413 47.3762269),13.0,21,14.0,Rathaus,11.0,Kreis 1,1.0
migrolino Zürich HB,"Hauptbahnhof, Bahnhofquai, 8001 Zürich, Schweiz",47.3778211,8.5404269,Kreis 6,migros_group,0.3,POINT (8.5404269 47.3778211),15.0,25,18.0,City,14.0,Kreis 1,1.0
Kreis 6,"Scheuchzerstrasse 65, 8006 Zürich, Schweiz",47.3861515,8.5452188,Kreis 6,competitors,1.0,POINT (8.5452188 47.3861515),10.0,19,11.0,Oberstrass,63.0,Kreis 6,6.0
mio by migrolino,"Bergstrasse 117, 8032 Zürich, Schweiz",47.3679705,8.5645295,Kreis 7,migros_group,0.3,POINT (8.5645295 47.3679705),14.0,22,15.0,Hottingen,72.0,Kreis 7,7.0
migrolino fresh Zürich Langstrasse,"Langstrasse 134, 8004 Zürich, Schweiz",47.3798155,8.5279692,Kreis 7,migros_group,0.3,POINT (8.5279692 47.3798155),2.0,11,3.0,Langstrasse,42.0,Kreis 4,4.0
